,url,post_name,year,make_mod,make,mod,price,location,vin,condition,drive,fuel,odometer,paint,title,transmission,type,size,cylinders,city_mpg,hwy_mpg,comb_mpg,description,imgurl
89,https://seattle.craigslist.org/see/cto/d/bellevue-2008-bmw-x5-e70-v8-awd-suv/6873753074.html,"2008 BMW X5 E70 V8 AWD SUV , Clean Title, Sport & ColdWeather Pkg",2008,bmw x5 4.8i,bmw,x5,9800, Bellevue ,,excellent,4wd,gas,130,black,clean,automatic,SUV,full-size,8 cylinders,15,21,18,"Up for sale my:\Year: 2008\Make: BMW\Model: X5  Sport\Millage: 130k miles\Engine: 4.8L 8cylinder\Transmission: AUTO\Drivetrain: AllWheelDrive\Ext. Color: Black\Int. Color: Black\\\Options: Panoramic Roof, Bluetooth, Fog Lights, Leather Seats, Keyless Entry, BMW Premium Sound System with AUX input, Air Conditioning, Tilt Steering Wheel, 20"" Alloy wheels, ABS, Traction Control, TPMS, Heated Seats, Cruise Control, Navigation, Rear Climate Control, Cold Weather Package, Sport Package and more\\Clean title in my name and Clean History Report on hand.\Very clean in and out.\Runs and drives flawless.\\\Asking 9800 or best offer\\Need to sell asap, buying new bugger SUV\\\Call or txt  show contact info\",https://images.craigslist.org/00202_lm6Wy2VtDKb_600x450.jpg
90,https://seattle.craigslist.org/tac/cto/d/puyallup-honda-civic-4dr-ex-2013/6873741346.html,Honda Civic 4dr EX-L 2013,2013,honda civic,honda,civic,11999, Puyallup ,19XFB2F97DE213790,like new,,gas,63000,grey,clean,automatic,sedan,,,27,38,31,"2013 Honda Civic 4 dr EX-L.  Electric everything, Moon roof, heated seats.  Interior color is black and tan.  Purchased weathertech mats to keep the carpet clean. Runs and drives great.  No issues.\Wife drove It very little.  We are expecting our 7th child and just bought a 12 passenger van.\Come ready, because you will love the way this car drives.  Its tight, has plenty of power yet still gets the mileage.\Maintenance records from Puyallup Subaru.  Just had the Oil changed yesterday and they inspected the car as well.\Have the clean title.\Tabs good till Aug\has 63xxx miles on it.\Freshly detailed\\\VIN: 19XFB2F97DE213790\\",https://images.craigslist.org/00Q0Q_6BjDBM627Pu_600x450.jpg
91,https://seattle.craigslist.org/kit/cto/d/fox-island-2007-bmw-x3-30si-awd/6873593111.html,2007 BMW X3 3.0si AWD,2007,bmw 3.0si awd,bmw,3.0si,7400, gig harbor ,WBXPC934X7WF08286,excellent,4wd,gas,86300,grey,clean,automatic,SUV,,6 cylinders,,,,"2 Owner Gray with Black leather in excellent condition. Panoramic sunroof, heated front/rear seats and steering wheel, AWD, all power, Aux jack, trailer hitch (used for bike rack). Recent air, oil and transmission filter changes; tires have about 14,000 on them. Clean title, everything works; no dents, minor scuffs consistent with age and marks on rear passenger door panel from 1st owner dog or child (see picture). \\BMW,X3, X5, Jeep, SUV    ",https://images.craigslist.org/00202_gp4AuZucFP5_600x450.jpg
92,https://seattle.craigslist.org/tac/cto/d/seattle-2011-subaru-outback-36r-limited/6873461237.html,2011 Subaru Outback 3.6R Limited with 104k miles,2011,subaru outback 3.6r,subaru,outback,12600, Vancouver WA ,4S4BRDLC6B2428539,good,4wd,gas,104559,grey,clean,automatic,wagon,compact,4 cylinders,21,28,24,"Selling my 2011 Subaru Outback 3.6R with 104k miles. It is AWD and has heated seats, sunroof, fog lights, backup camera, large navigation screen, bluetooth, and the 3.6L engine. WA Clean Title in hand. \\Please text or email me weekdays. Call after 5pm on weekdays and anytime on weekends. \\\\\\\\\\Keywords: 2007 2008 2009 2010 2012 2013 Legacy Forester 3.6R limited 4x4 all wheel drive    ",https://images.craigslist.org/00y0y_horZc9qNgOH_600x450.jpg
93,https://seattle.craigslist.org/kit/cto/d/silverdale-2015-toyota-corolla-le-eco/6873425271.html,2015 TOYOTA COROLLA LE ECO,2015,toyota corolla,toyota,corolla,13000, SILVERDALE ,,excellent,fwd,gas,49792,grey,clean,automatic,sedan,sub-compact,4 cylinders,29,37,32,"This 2015 Toyota Corolla is a solid ""Like New"" sedan with features like braking assist, stability control, traction control, anti-lock brakes, dual airbags, side air bag system, digital display, and airbag deactivation. It has a 1.8 liter 4 Cylinder engine. Ready, set, go commute with a vehicle shy of 50,000 miles! Recently inspected at the local Toyota dealership and supplied with a clean bill of health, this car is reliable and ready for whatever you need with an oil change less than 20 miles ago. Text  show contact info\ with serious inquiries only. Will meet anywhere in Silverdale, WA. 13K OBO.    ",https://images.craigslist.org/00i0i_cvUHQDnJSpY_600x450.jpg
94,https://seattle.craigslist.org/est/cto/d/bellevue-2011-ford-crown-victoria-crown/6873420649.html,"2011 Ford Crown Victoria, Crown Vic",2011,crown victoria,crown,victoria,4500, Bellevue ,,like new,rwd,gas,110000,white,clean,automatic,sedan,full-size,8 cylinders,,,,"2011 Crown Vic, 4500 obo \\Very clean inside/outside.\Excellent condition, has no problems, everything works.\Very comfortable and fun to drive\It's strong and smooth, you will enjoy.\\Let me know if you need more information.\4two52six05four60\",https://images.craigslist.org/00R0R_lVdnu1WwBWz_600x450.jpg
95,https://seattle.craigslist.org/tac/cto/d/tacoma-2007-chevrolet-tahoe-lt-new/6873410587.html,2007 Chevrolet Tahoe LT new transmission!,2007,chevrolet tahoe,chevrolet,tahoe,10999, University place ,,excellent,4wd,gas,234,silver,clean,automatic,SUV,,8 cylinders,14,20,17,"Excellent condition\Motor under 100k miles under warranty \\Brand new transmission under warranty - $3000\\Nice stereo system , apple CarPlay , herts sub woofer , Rockford Fosgate amplifier.. -$1300\\Newer Goodyear duratrac tires , and Xd wheels under 15k miles - $2200\\Magnaflow exhaust\\Brakes done within 5k miles ago , Just did the oil change, new radiator installed , and transmission cooler , also did coolant and transmission flush \Inside and outside are extremely well kept and super clean \All maintenance up to date \$10999 OBO or trade for nice truck , looking for at least a 3/4 ton gas or diesel    ",https://images.craigslist.org/01515_54rX6BKH1tU_600x450.jpg
96,https://seattle.craigslist.org/see/cto/d/seattle-2010-hyundai-sonata-gls/6873405038.html,2010 Hyundai Sonata GLS,2010,hyundai sonata,hyundai,sonata,6000, google map ,,good,fwd,gas,44660,brown,clean,automatic,sedan,mid-size,4 cylinders,22,32,25,"2010 cocoa metallic Hyundai Sonata. Original owner, well maintained, low mileage and newer tires.  Serious inquiries only.    ",https://images.craigslist.org/00w0w_5542I3Fgazq_600x450.jpg
97,https://seattle.craigslist.org/see/cto/d/kent-honda-accord-exl-car-for-selling/6873403295.html,Honda Accord EXL car for selling in very good condition -12990,2012,2012 honda accord exl,2012,honda,12990, Kent ,,excellent,fwd,gas,48697,blue,clean,automatic,sedan,full-size,4 cylinders,,,,"Hi Friends,\I am selling my 2012(dec) Honda accord EXL in very good condition with a CLEAN TITLE. I used this for only home - office - home. Always used fully synthetic premium oil only. Until 2018 kept in shaded parking. It is now 48497. It is in Excellent condition and it do not require any oil change for next 5k. Tires are new, changed at 42k.\It will be an excellent companion for next 10 years who ever will take it without any issues. Please let me know if you need any further details. I have upgraded a lot of things like desk camera, extra security alarm etc. after market.\\Only serious buyers should contact.\\\Exterior/Body\Rear Defrost, Backup Camera, Tinted Glass\Interior/Dash\AM/FM Radio, Compact Disc Player, Clock, Cruise Control, Air Conditioning, Center Console Shifter, Digital Dash, Leather Wrapped Steering Wheel, Steering Wheel Audio Controls, Trip Odometer, Tilt Steering, Bluetooth\Seating\Center Arm Rest, Heated Leather Seats, Bucket Seats, Rear Shoulder Harness, Both Driver and Passenger automated 10 position seats.\Power Options\Power Door Locks, Power Mirrors, Power Windows, Power Driver and Passenger Seats, Power Steering\Drivetrain/Brakes\Alloy Wheels, Automatic Transmission\Moon roof.    ",https://images.craigslist.org/01010_1nuJrA6P8vc_600x450.jpg
98,https://seattle.craigslist.org/see/cto/d/seattle-2005-toyota-camry-le-original/6873397703.html,2005 Toyota Camry LE !!! Original Owner !!! 118k Original Miles !!!,2005,toyota camry,toyota,camry,5499, Shoreline ,,good,fwd,gas,118000,green,clean,automatic,sedan,full-size,4 cylinders,20,29,24,"2005 Toyota Camry LE Automatic 4 Cylinder \\I purchased the car brand new in 2005 and looking to buy a new car again so selling my Toyota Camry\\no accidents \\always serviced on time\\Lady driven entire life of car \\I do not have much time to meet and show the car please only contact me if you have cash in hand and ready to buy the same day as you view the car. \\I am Firm on $5500 it is what i will need for a down payment on a new car. thanks ! \\Mechanically car is great, needs new front brakes but engine transmission is extremely solid.\\Exterior is not the best of condition, fender and rear bumper have minor damage and car has some scratches around. \\interior has never been smoked in or any pets ever. very clean interior \\2zero6 - twotwo6 - 7690    ",https://images.craigslist.org/01414_gFfbWKgJktv_600x450.jpg
99,https://seattle.craigslist.org/see/cto/d/auburn-bmw-328i-2008/6873385550.html,BMW 328i 2008,2008,bmw 3-series 328i,bmw,3-series,6400, Federal Way ,,good,rwd,gas,133000,white,clean,automatic,sedan,mid-size,6 cylinders,,,,"Hello , \I am selling my BMW 328i 2008. I recently have bought a new BMW so I am trying to sell this one . It is in a very good condition because I took extreme care for it . \\-I have upgraded the front to LCI .\-I installed rear view camera, screen, navigation , WiFi , GPS, Bluetooth, original speakers, stereo 8 color floor lights\- The oil was changed every 4,000 miles . \-New spark plugs\-New altinator belt \- Interior seats are original leather and wood \-very good speaker system \\As you can see in the pictures , the front hood has a little damage after a small accident .   \There are some minor dents and scratches please look at all pictures carefully \\SERIOUS BUYERS ONLY ! PLEASE DO NOT CONTACT ME IF YOU ARE A LOW BALLER    ",https://images.craigslist.org/00404_lcYAqq2fkJE_600x450.jpg
100,https://seattle.craigslist.org/tac/cto/d/tacoma-2015-volkwagen-passat-wolsfurg/6873376147.html,2015 Volkwagen Passat Wolsfurg 1.8T,2015,volkswagen passat turbo,volkswagen,passat,9900, google map ,,excellent,fwd,gas,53000,grey,clean,automatic,sedan,mid-size,4 cylinders,20,28,23,"This car is very clean and runs great. Come drive it and you'll see. Asking $9,900. Call Nathan with questions or to come check it out.    ",https://images.craigslist.org/00I0I_jmH0he4OHJE_600x450.jpg
101,https://seattle.craigslist.org/see/cto/d/issaquah-2009-honda-accord-coupe-exl-v6/6873367437.html,2009  Honda Accord Coupe EXL V6 *SUPER LOW MILES 60k miles*,2009,accord exl coupe v6,accord,exl,9250, Issaquah ,1HGCS22859A009209,excellent,fwd,gas,60000,red,clean,automatic,coupe,mid-size,6 cylinders,,,,"Honda Accord Coupe EXL\Tabs just renewed/good through 01/2020\Approx 60,000 miles\Runs great | fun to drive\Sunroof | moon roof\Coupe | 2 Door\V6 | 6 cylinder\Remote start (DEI/Viper) and keyless entry\2 keys/remote fobs and valet key\Premium sound system, Bluetooth, Sirius/XM, USB plug/charger\After-market rims (all have some curb rash)\2 new Pirelli tires (within the last 6 months)\Interior is near perfect (heated leather seats)\Heated mirrors \Includes stock mats along with and all-weather mats and trunk protector\\Recently serviced at Honda of Kirkland\\Clean title (The car is financed via BECU/ To pay off, we would go to the BECU branch in Issaquah and you would pay them directly [Fast, easy and no payments between us]\\*I will only listen to a REASONABLE offer after you have seen the car in person. Low-ballers don't bother*\\You can see the car in Issaquah Mon-Fri, until 5 PM (contact me for other times/days)\\No trades    ",https://images.craigslist.org/00202_dJ27XlC2jEW_600x450.jpg
102,https://seattle.craigslist.org/tac/cto/d/tacoma-2010-honda-accord-lx/6873339003.html,2010 Honda Accord LX-P,2010,honda accord lx-p,honda,accord,9000, Fife ,,like new,fwd,gas,86100,,clean,automatic,sedan,,4 cylinders,21,31,25,"2010 Honda Accord LX-P. Extremely well maintained car. This car is a 9 out of 10. Beautiful inside and out. Car is still like new. All maintenance completed within the last 500 miles. New tires, brakes, tuned, oil etc. 86,100 miles. Car speaks for itself. Just give me a call if you have any questions. Call Brian  show contact info\",https://images.craigslist.org/00z0z_9XbWXAG3djV_600x450.jpg
103,https://seattle.craigslist.org/see/cto/d/seattle-2012-mercedes-benz-c350-sport/6873317177.html,2012 Mercedes-Benz C350 Sport,2012,mercedes-benz c350,mercedes-benz,c350,11350, Seattle WA ,WDDGF5HB8CR205572,excellent,rwd,gas,93980,black,clean,automatic,sedan,full-size,6 cylinders,19,28,22,"Meticulously maintained performance luxury sports sedan. 2nd owner. All scheduled maintenance, including regular oil changes performed at Mercedez-Benz Seattle since I purchased the vehicle. Non-smoker. Interior and exterior in excellent shape. Convenience and Sport package. Tinted windows. Rain-sensing wipers. Auto-dimming interior and exterior mirrors. Premium sound. Free and clean title. Local cashier's check or local money order only.    ",https://images.craigslist.org/00J0J_lEH8m3GwkVj_600x450.jpg
104,https://seattle.craigslist.org/kit/cto/d/bremerton-dodge-charger-2008-t-sedan-4d/6873303238.html,"Dodge charger 2008 ,R/T Sedan 4D",2008,dodge charger,dodge,charger,4999, Bremerton ,2B3LA43H88H248427,excellent,rwd,gas,140463,white,clean,automatic,sedan,full-size,8 cylinders,18,26,21,2008 Dodge charger \VIN: 2B3LA43H88H248427 \condition: excellent \cylinders: 8 cylinders \drive: 4wd \fuel: gas \odometer: 140370 \paint color: white \title status: clean \transmission: automatic \type: sedan \This vehicle includes\Rear Wheel Drive\V8 ENGINE \5.7 Liter Engine Size\AUTOMATIC TRANSMISSION\POWER WINDOW\POWER LOCK\AM/FM Radio\AUX\LEATHER SEATS\\\\I have a clean 2008 Dodge Charger for sale. If you are further more interested please give me a call or text at  show contact info\ or text me .Thank you.    ,https://images.craigslist.org/00P0P_fQqerWqmYTH_600x450.jpg
105,https://seattle.craigslist.org/est/cto/d/redmond-2005-toyota-4-runner/6873297693.html,2005 Toyota 4 Runner,2005,toyota 4runner,toyota,4runner,12000, redmond ,,excellent,4wd,gas,118000,blue,clean,automatic,SUV,full-size,6 cylinders,16,20,18,"2005 Toyota 4 Runner SR5 4W, 118k miles, Navy Blue, Very Good condition family vehicle, all new tyres    ",https://images.craigslist.org/00p0p_ec1FE76ckIJ_600x450.jpg
106,https://seattle.craigslist.org/oly/cto/d/olympia-premium-v6-mustang/6873283766.html,Premium V6 Mustang,2005,v6 premium,v6,premium,7000, google map ,1ZVFT80N555253348,excellent,rwd,gas,149613,green,clean,automatic,coupe,,6 cylinders,,,,"This V6 Premium mustang is a great daily driver, with sporty potential. It has a great sounding V6 and stereo system. The engine and transmission have no issues, but there is some minor cosmetic wear. I used this car to daily drive to school, and now want to switch to another car that is manual, hence the reason of me selling the car. I am still daily driving the car and so the ODOMETER IS BOUND TO CHANGE. I do not have a carfax on this vehicle, but the vin number is shown in this post's details.\CASH ONLY!\-V6\-Premium Trim\-Aftermarket Exhaust\-New Battery\-New Taillights    ",https://images.craigslist.org/00f0f_bz71FxWqBTc_600x450.jpg
107,https://seattle.craigslist.org/see/cto/d/2008-toyota-prius-back-up-camera/6873282212.html,"2008 Toyota Prius (back up camera, navigation)",2008,toyota prius,toyota,prius,7900, google map ,JTDKB20U683364001,good,fwd,gas,90390,grey,clean,automatic,hatchback,mid-size,4 cylinders,48,45,46,"2008 Toyota Prius with 90k miles. It's been very well maintained and taken care of. All services up to date. Runs and drives really good. Both interior and exterior are in good condition. Leather interior, Aux input and back up camera. Very reliable, great on gas mileage, it will be a great car for its next owner. \Well maintained, always been in WA with clean title and carfax. Please call me at  show contact info\ for a quicker response. \\",https://images.craigslist.org/00U0U_4Mq8bJ10uJr_600x450.jpg
